JDTDB,CalendarDate(TDB),X,Y,Z
2467596.500000000, A.D. 2043-Dec-13 00:00:00.0000,  3.397463645428960E+01, -1.493003622665978E+01, -1.489621301204726E+01
2467696.500000000, A.D. 2044-Mar-22 00:00:00.0000,  3.414942551343133E+01, -1.472348476594980E+01, -1.488419125444746E+01
2467796.500000000, A.D. 2044-Jun-30 00:00:00.0000,  3.432265081540277E+01, -1.451613583731516E+01, -1.487146095260606E+01
2467896.500000000, A.D. 2044-Oct-08 00:00:00.0000,  3.449424062068165E+01, -1.430801945436262E+01, -1.485795940678408E+01
2467996.500000000, A.D. 2045-Jan-16 00:00:00.0000,  3.466416668858589E+01, -1.409919710646308E+01, -1.484377596818441E+01
2468096.500000000, A.D. 2045-Apr-26 00:00:00.0000,  3.483247839672791E+01, -1.388962982834082E+01, -1.482889336972627E+01
2468196.500000000, A.D. 2045-Aug-04 00:00:00.0000,  3.499911470672514E+01, -1.367938069362744E+01, -1.481327094979684E+01
2468296.500000000, A.D. 2045-Nov-12 00:00:00.0000,  3.516406369059252E+01, -1.346847712549804E+01, -1.479699095501040E+01
2468396.500000000, A.D. 2046-Feb-20 00:00:00.0000,  3.532735478173551E+01, -1.325691216062215E+01, -1.478003448754323E+01
2468496.500000000, A.D. 2046-May-31 00:00:00.0000,  3.548895494609907E+01, -1.304475311771841E+01, -1.476237336336036E+01
2468596.500000000, A.D. 2046-Sep-08 00:00:00.0000,  3.564885616664427E+01, -1.283201954249434E+01, -1.474409018878213E+01
2468696.500000000, A.D. 2046-Dec-17 00:00:00.0000,  3.580710355579284E+01, -1.261870465912767E+01, -1.472515313365825E+01
2468796.500000000, A.D. 2047-Mar-27 00:00:00.0000,  3.596364302509681E+01, -1.240488461750893E+01, -1.470554828532116E+01
2468896.500000000, A.D. 2047-Jul-05 00:00:00.0000,  3.611851633941315E+01, -1.219058275246488E+01, -1.468536344860255E+01
2468996.500000000, A.D. 2047-Oct-13 00:00:00.0000,  3.627175843982221E+01, -1.197576737982926E+01, -1.466454159078367E+01
2469096.500000000, A.D. 2048-Jan-21 00:00:00.0000,  3.642331591834726E+01, -1.176053414111410E+01, -1.464309155511658E+01
2469196.500000000, A.D. 2048-Apr-30 00:00:00.0000,  3.657325339793316E+01, -1.154487874419001E+01, -1.462108815605346E+01
2469296.500000000, A.D. 2048-Aug-08 00:00:00.0000,  3.672160020932968E+01, -1.132878522094360E+01, -1.459846893094840E+01
2469396.500000000, A.D. 2048-Nov-16 00:00:00.0000,  3.686831937825748E+01, -1.111231959556151E+01, -1.457524551388934E+01
2469496.500000000, A.D. 2049-Feb-24 00:00:00.0000,  3.701345516307521E+01, -1.089547562618926E+01, -1.455148668357470E+01
2469596.500000000, A.D. 2049-Jun-04 00:00:00.0000,  3.715705916239003E+01, -1.067824517325462E+01, -1.452712497116650E+01
2469696.500000000, A.D. 2049-Sep-12 00:00:00.0000,  3.729908123983265E+01, -1.046067205483808E+01, -1.450217622490772E+01
2469796.500000000, A.D. 2049-Dec-21 00:00:00.0000,  3.743958045818628E+01, -1.024274236827357E+01, -1.447670043871040E+01
2469896.500000000, A.D. 2050-Mar-31 00:00:00.0000,  3.757857793469987E+01, -1.002444367665558E+01, -1.445061965925296E+01
2469996.500000000, A.D. 2050-Jul-09 00:00:00.0000,  3.771604136154584E+01, -9.805833730738373E+00, -1.442397176769065E+01
2470096.500000000, A.D. 2050-Oct-17 00:00:00.0000,  3.785203346529838E+01, -9.586855855605139E+00, -1.439678855624572E+01
2470196.500000000, A.D. 2051-Jan-25 00:00:00.0000,  3.798653778084467E+01, -9.367525365098263E+00, -1.436899894722071E+01
2470296.500000000, A.D. 2051-May-05 00:00:00.0000,  3.811954499238619E+01, -9.147887969973057E+00, -1.434065120911122E+01
2470396.500000000, A.D. 2051-Aug-13 00:00:00.0000,  3.825110575699723E+01, -8.927884044262301E+00, -1.431176299605634E+01
2470496.500000000, A.D. 2051-Nov-21 00:00:00.0000,  3.838120598962193E+01, -8.707526697909406E+00, -1.428226183764892E+01
2470596.500000000, A.D. 2052-Feb-29 00:00:00.0000,  3.850980878735521E+01, -8.486855202490451E+00, -1.425220534514719E+01
2470696.500000000, A.D. 2052-Jun-08 00:00:00.0000,  3.863698927737111E+01, -8.265824227925219E+00, -1.422160536073238E+01
2470796.500000000, A.D. 2052-Sep-16 00:00:00.0000,  3.876271043880481E+01, -8.044430828659873E+00, -1.419038243147462E+01
2470896.500000000, A.D. 2052-Dec-25 00:00:00.0000,  3.888693656153379E+01, -7.822723614627296E+00, -1.415861098715131E+01
2470996.500000000, A.D. 2053-Apr-04 00:00:00.0000,  3.900973708772591E+01, -7.600645719009132E+00, -1.412628303444511E+01
2471096.500000000, A.D. 2053-Jul-13 00:00:00.0000,  3.913106432195568E+01, -7.378224850532119E+00, -1.409333621337072E+01
2471196.500000000, A.D. 2053-Oct-21 00:00:00.0000,  3.925090526712212E+01, -7.155475552454201E+00, -1.405984092770722E+01
2471296.500000000, A.D. 2054-Jan-29 00:00:00.0000,  3.936928986305343E+01, -6.932354431533379E+00, -1.402577856661397E+01
2471396.500000000, A.D. 2054-May-09 00:00:00.0000,  3.948618638336820E+01, -6.708906566095189E+00, -1.399110259663030E+01
2471496.500000000, A.D. 2054-Aug-17 00:00:00.0000,  3.960157560761269E+01, -6.485129349557011E+00, -1.395588196933089E+01
2471596.500000000, A.D. 2054-Nov-25 00:00:00.0000,  3.971549176628885E+01, -6.260988815526820E+00, -1.392008825688921E+01
2471696.500000000, A.D. 2055-Mar-05 00:00:00.0000,  3.982787273299733E+01, -6.036531197594034E+00, -1.388368368084604E+01
2471796.500000000, A.D. 2055-Jun-13 00:00:00.0000,  3.993872454577344E+01, -5.811773455979062E+00, -1.384675122269320E+01
2471896.500000000, A.D. 2055-Sep-21 00:00:00.0000,  4.004807808676713E+01, -5.586659409353045E+00, -1.380923772561592E+01
2471996.500000000, A.D. 2055-Dec-30 00:00:00.0000,  4.015584595131129E+01, -5.361261577888784E+00, -1.377112815009590E+01
2472096.500000000, A.D. 2056-Apr-08 00:00:00.0000,  4.026205696181338E+01, -5.135585981043088E+00, -1.373250332965709E+01
2472196.500000000, A.D. 2056-Jul-17 00:00:00.0000,  4.036672306171617E+01, -4.909599190759196E+00, -1.369330513280930E+01
2472296.500000000, A.D. 2056-Oct-25 00:00:00.0000,  4.046977785237981E+01, -4.683370397816534E+00, -1.365353189336903E+01
2472396.500000000, A.D. 2057-Feb-02 00:00:00.0000,  4.057122840685689E+01, -4.456900783537433E+00, -1.361325977314205E+01
2472496.500000000, A.D. 2057-May-13 00:00:00.0000,  4.067110529811979E+01, -4.230191298218466E+00, -1.357243498004068E+01
2472596.500000000, A.D. 2057-Aug-21 00:00:00.0000,  4.076934194418536E+01, -4.003295729156688E+00, -1.353106267202329E+01
2472696.500000000, A.D. 2057-Nov-29 00:00:00.0000,  4.086595987999125E+01, -3.776223468627955E+00, -1.348921943203075E+01
2472796.500000000, A.D. 2058-Mar-09 00:00:00.0000,  4.096097827401524E+01, -3.548975675052134E+00, -1.344684139273420E+01
2472896.500000000, A.D. 2058-Jun-17 00:00:00.0000,  4.105434296986155E+01, -3.321634911957962E+00, -1.340396147778283E+01
2472996.500000000, A.D. 2058-Sep-25 00:00:00.0000,  4.114611114458093E+01, -3.094178855611232E+00, -1.336063658314133E+01
2473096.500000000, A.D. 2059-Jan-03 00:00:00.0000,  4.123626974850798E+01, -2.866627709904062E+00, -1.331680272593923E+01
2473196.500000000, A.D. 2059-Apr-13 00:00:00.0000,  4.132480181821035E+01, -2.639066241597610E+00, -1.327251077686244E+01
2473296.500000000, A.D. 2059-Jul-22 00:00:00.0000,  4.141176737572129E+01, -2.411457667359471E+00, -1.322780066950058E+01
2473396.500000000, A.D. 2059-Oct-30 00:00:00.0000,  4.149716834726197E+01, -2.183828164920790E+00, -1.318260791875970E+01
2473496.500000000, A.D. 2060-Feb-07 00:00:00.0000,  4.158097548508983E+01, -1.956239503932760E+00, -1.313698722349556E+01
2473596.500000000, A.D. 2060-May-17 00:00:00.0000,  4.166327176988803E+01, -1.728672443521229E+00, -1.309097557892098E+01
2473696.500000000, A.D. 2060-Aug-25 00:00:00.0000,  4.174406115754330E+01, -1.501128827823266E+00, -1.304449590637232E+01
2473796.500000000, A.D. 2060-Dec-03 00:00:00.0000,  4.182331095989269E+01, -1.273669771002941E+00, -1.299761634151192E+01
2473896.500000000, A.D. 2061-Mar-13 00:00:00.0000,  4.190111489405341E+01, -1.046255736220414E+00, -1.295035247382068E+01
2473996.500000000, A.D. 2061-Jun-21 00:00:00.0000,  4.197745690467288E+01, -8.189068535073928E-01, -1.290263525588279E+01
2474096.500000000, A.D. 2061-Sep-29 00:00:00.0000,  4.205233833884417E+01, -5.916545257805509E-01, -1.285453342660317E+01
2474196.500000000, A.D. 2062-Jan-07 00:00:00.0000,  4.212581461900209E+01, -3.644470426583962E-01, -1.280604121595466E+01
2474296.500000000, A.D. 2062-Apr-17 00:00:00.0000,  4.219787758056945E+01, -1.373290862477717E-01, -1.275710576791359E+01
2474396.500000000, A.D. 2062-Jul-26 00:00:00.0000,  4.226853089847020E+01,  8.969837324643970E-02, -1.270779139042138E+01
2474496.500000000, A.D. 2062-Nov-03 00:00:00.0000,  4.233782926573374E+01,  3.166804237244388E-01, -1.265808082387618E+01
2474596.500000000, A.D. 2063-Feb-11 00:00:00.0000,  4.240574142588859E+01,  5.435851780852990E-01, -1.260792205543041E+01
2474696.500000000, A.D. 2063-May-22 00:00:00.0000,  4.247227682100591E+01,  7.703952156894379E-01, -1.255739392050991E+01
2474796.500000000, A.D. 2063-Aug-30 00:00:00.0000,  4.253750183252146E+01,  9.971797065063582E-01, -1.250645392207986E+01
2474896.500000000, A.D. 2063-Dec-08 00:00:00.0000,  4.260134640007422E+01,  1.223895379886141E+00, -1.245506329439612E+01
2474996.500000000, A.D. 2064-Mar-17 00:00:00.0000,  4.266384275018203E+01,  1.450532216301866E+00, -1.240330378409797E+01
2475096.500000000, A.D. 2064-Jun-25 00:00:00.0000,  4.272503340648774E+01,  1.677152612322152E+00, -1.235111947973717E+01
2475196.500000000, A.D. 2064-Oct-03 00:00:00.0000,  4.278486468801788E+01,  1.903708965823703E+00, -1.229848653850739E+01
2475296.500000000, A.D. 2065-Jan-11 00:00:00.0000,  4.284334812123491E+01,  2.130218250098284E+00, -1.224547552916473E+01
2475396.500000000, A.D. 2065-Apr-21 00:00:00.0000,  4.290052337586999E+01,  2.356706484615047E+00, -1.219203341714788E+01
2475496.500000000, A.D. 2065-Jul-30 00:00:00.0000,  4.295633968511643E+01,  2.583145552466915E+00, -1.213814069504892E+01
2475596.500000000, A.D. 2065-Nov-07 00:00:00.0000,  4.301080397355873E+01,  2.809549566064130E+00, -1.208386792944641E+01
2475696.500000000, A.D. 2066-Feb-15 00:00:00.0000,  4.306394505403248E+01,  3.035947470660618E+00, -1.202914919098333E+01
2475796.500000000, A.D. 2066-May-26 00:00:00.0000,  4.311569756252062E+01,  3.262285722061920E+00, -1.197398952876900E+01
2475896.500000000, A.D. 2066-Sep-03 00:00:00.0000,  4.316610431550377E+01,  3.488599099625009E+00, -1.191844773467251E+01
2475996.500000000, A.D. 2066-Dec-12 00:00:00.0000,  4.321514795142987E+01,  3.714912055370960E+00, -1.186244820734298E+01
2476096.500000000, A.D. 2067-Mar-22 00:00:00.0000,  4.326277852688373E+01,  3.941151086840128E+00, -1.180602126426700E+01
2476196.500000000, A.D. 2067-Jun-30 00:00:00.0000,  4.330903654344662E+01,  4.167366733834108E+00, -1.174921057003955E+01
2476296.500000000, A.D. 2067-Oct-08 00:00:00.0000,  4.335390259087844E+01,  4.393559534680696E+00, -1.169194422307142E+01
2476396.500000000, A.D. 2068-Jan-16 00:00:00.0000,  4.339731588191764E+01,  4.619674563016697E+00, -1.163425922795782E+01
2476496.500000000, A.D. 2068-Apr-25 00:00:00.0000,  4.343931790547762E+01,  4.845731482991293E+00, -1.157620321981640E+01
2476596.500000000, A.D. 2068-Aug-03 00:00:00.0000,  4.347990219681090E+01,  5.071735868572053E+00, -1.151769779587447E+01
2476696.500000000, A.D. 2068-Nov-11 00:00:00.0000,  4.351899308835063E+01,  5.297627337344730E+00, -1.145879615869504E+01
2476796.500000000, A.D. 2069-Feb-19 00:00:00.0000,  4.355665006762364E+01,  5.523426514314124E+00, -1.139953523805819E+01
2476896.500000000, A.D. 2069-May-30 00:00:00.0000,  4.359284314091827E+01,  5.749114754413595E+00, -1.133984378661678E+01
2476996.500000000, A.D. 2069-Sep-07 00:00:00.0000,  4.362753823543358E+01,  5.974632211209128E+00, -1.127979010108901E+01
2477096.500000000, A.D. 2069-Dec-16 00:00:00.0000,  4.366077563013970E+01,  6.200016532969978E+00, -1.121938922984451E+01
2477196.500000000, A.D. 2070-Mar-26 00:00:00.0000,  4.369252992918017E+01,  6.425206078820517E+00, -1.115859089422195E+01
2477296.500000000, A.D. 2070-Jul-04 00:00:00.0000,  4.372279380895950E+01,  6.650165114002705E+00, -1.109746472719135E+01
2477396.500000000, A.D. 2070-Oct-12 00:00:00.0000,  4.375161250559194E+01,  6.874921065966269E+00, -1.103601594198006E+01
2477496.500000000, A.D. 2071-Jan-20 00:00:00.0000,  4.377896171218643E+01,  7.099422378326032E+00, -1.097419462807613E+01
2477596.500000000, A.D. 2071-Apr-30 00:00:00.0000,  4.380483738580821E+01,  7.323620251568070E+00, -1.091208544800545E+01
2477696.500000000, A.D. 2071-Aug-08 00:00:00.0000,  4.382932224627773E+01,  7.547556417496456E+00, -1.084967369796984E+01
2477796.500000000, A.D. 2071-Nov-16 00:00:00.0000,  4.385236354586264E+01,  7.771183923501258E+00, -1.078691311493854E+01
2477896.500000000, A.D. 2072-Feb-24 00:00:00.0000,  4.387398789029806E+01,  7.994456899361373E+00, -1.072389642693448E+01
2477996.500000000, A.D. 2072-Jun-03 00:00:00.0000,  4.389426862799963E+01,  8.217427815428469E+00, -1.066058778165322E+01
2478096.500000000, A.D. 2072-Sep-11 00:00:00.0000,  4.391316881609222E+01,  8.440041040672829E+00, -1.059695526997443E+01
2478196.500000000, A.D. 2072-Dec-20 00:00:00.0000,  4.393071331982416E+01,  8.662295066731499E+00, -1.053307667308241E+01
2478296.500000000, A.D. 2073-Mar-30 00:00:00.0000,  4.394696014244081E+01,  8.884214003638286E+00, -1.046891375835518E+01
2478396.500000000, A.D. 2073-Jul-08 00:00:00.0000,  4.396188968785491E+01,  9.105760870758731E+00, -1.040443855416781E+01
2478496.500000000, A.D. 2073-Oct-16 00:00:00.0000,  4.397551781315368E+01,  9.326945771414200E+00, -1.033972484648955E+01
2478596.500000000, A.D. 2074-Jan-24 00:00:00.0000,  4.398790201056202E+01,  9.547799132398419E+00, -1.027471917375000E+01
2478696.500000000, A.D. 2074-May-04 00:00:00.0000,  4.399899776018948E+01,  9.768274187371945E+00, -1.020940963954700E+01
2478796.500000000, A.D. 2074-Aug-12 00:00:00.0000,  4.400885906797660E+01,  9.988394154894991E+00, -1.014386467850098E+01
2478896.500000000, A.D. 2074-Nov-20 00:00:00.0000,  4.401750424997310E+01,  1.020820660298087E+01, -1.007800979184595E+01
2478996.500000000, A.D. 2075-Feb-28 00:00:00.0000,  4.402488792493494E+01,  1.042764138150655E+01, -1.001185874769542E+01
2479096.500000000, A.D. 2075-Jun-08 00:00:00.0000,  4.403107145162503E+01,  1.064674672679580E+01, -9.945464313366617E+00
2479196.500000000, A.D. 2075-Sep-16 00:00:00.0000,  4.403606037240742E+01,  1.086554922217090E+01, -9.878751132143313E+00
2479296.500000000, A.D. 2075-Dec-25 00:00:00.0000,  4.403980890994468E+01,  1.108400348728321E+01, -9.811737741092101E+00
2479396.500000000, A.D. 2076-Apr-03 00:00:00.0000,  4.404236141858355E+01,  1.130214154465658E+01, -9.744476162017520E+00
2479496.500000000, A.D. 2076-Jul-12 00:00:00.0000,  4.404374072998875E+01,  1.151998884701696E+01, -9.676885039791014E+00
2479596.500000000, A.D. 2076-Oct-20 00:00:00.0000,  4.404387728010802E+01,  1.173751078917514E+01, -9.608991976627680E+00
2479696.500000000, A.D. 2077-Jan-28 00:00:00.0000,  4.404282737238746E+01,  1.195473846737228E+01, -9.540841395513141E+00
2479796.500000000, A.D. 2077-May-08 00:00:00.0000,  4.404058291117715E+01,  1.217168748347284E+01, -9.472349844186613E+00
2479896.500000000, A.D. 2077-Aug-16 00:00:00.0000,  4.403710022690164E+01,  1.238831339018148E+01, -9.403565050642367E+00
2479996.500000000, A.D. 2077-Nov-24 00:00:00.0000,  4.403242347273815E+01,  1.260467940181239E+01, -9.334505150674570E+00
2480096.500000000, A.D. 2078-Mar-04 00:00:00.0000,  4.402651982876800E+01,  1.282076011552609E+01, -9.265102663940844E+00
2480196.500000000, A.D. 2078-Jun-12 00:00:00.0000,  4.401936981462977E+01,  1.303652891035374E+01, -9.195411534939232E+00
2480296.500000000, A.D. 2078-Sep-20 00:00:00.0000,  4.401100313300371E+01,  1.325204319217623E+01, -9.125438185902738E+00
2480396.500000000, A.D. 2078-Dec-29 00:00:00.0000,  4.400138384551340E+01,  1.346727694222116E+01, -9.055117554836796E+00
2480496.500000000, A.D. 2079-Apr-08 00:00:00.0000,  4.399047323869669E+01,  1.368219370624183E+01, -8.984518460351666E+00
2480596.500000000, A.D. 2079-Jul-17 00:00:00.0000,  4.397833198318602E+01,  1.389684228535719E+01, -8.913637954422381E+00
2480696.500000000, A.D. 2079-Oct-25 00:00:00.0000,  4.396489323809190E+01,  1.411120345861049E+01, -8.842410612556730E+00
2480796.500000000, A.D. 2080-Feb-02 00:00:00.0000,  4.395013098139626E+01,  1.432522513684307E+01, -8.770923206251531E+00
2480896.500000000, A.D. 2080-May-12 00:00:00.0000,  4.393410054940946E+01,  1.453896061764393E+01, -8.699154807871643E+00
2480996.500000000, A.D. 2080-Aug-20 00:00:00.0000,  4.391673586272592E+01,  1.475236042852877E+01, -8.627060212353312E+00
2481096.500000000, A.D. 2080-Nov-28 00:00:00.0000,  4.389802564161105E+01,  1.496540332879571E+01, -8.554720687966757E+00
2481196.500000000, A.D. 2081-Mar-08 00:00:00.0000,  4.387799939922704E+01,  1.517810905403909E+01, -8.482113848260788E+00
2481296.500000000, A.D. 2081-Jun-16 00:00:00.0000,  4.385662141911742E+01,  1.539041937286664E+01, -8.409208951757961E+00
2481396.500000000, A.D. 2081-Sep-24 00:00:00.0000,  4.383387920074847E+01,  1.560232402787307E+01, -8.336086098639889E+00
2481496.500000000, A.D. 2082-Jan-02 00:00:00.0000,  4.380981524621605E+01,  1.581383299890793E+01, -8.262714013408264E+00
2481596.500000000, A.D. 2082-Apr-12 00:00:00.0000,  4.378437726481136E+01,  1.602488039235279E+01, -8.189075607332160E+00
2481696.500000000, A.D. 2082-Jul-21 00:00:00.0000,  4.375759796253944E+01,  1.623544909439667E+01, -8.115257289956416E+00
2481796.500000000, A.D. 2082-Oct-29 00:00:00.0000,  4.372951080004020E+01,  1.644557259825560E+01, -8.041203297268341E+00
2481896.500000000, A.D. 2083-Feb-06 00:00:00.0000,  4.370005989041106E+01,  1.665515802522971E+01, -7.966922123124960E+00
2481996.500000000, A.D. 2083-May-17 00:00:00.0000,  4.366931131604878E+01,  1.686421207739923E+01, -7.892489254731604E+00
2482096.500000000, A.D. 2083-Aug-25 00:00:00.0000,  4.363729060984002E+01,  1.707275507340799E+01, -7.817842051072327E+00
2482196.500000000, A.D. 2083-Dec-03 00:00:00.0000,  4.360396257465536E+01,  1.728071728532325E+01, -7.742994834951466E+00
2482296.500000000, A.D. 2084-Mar-12 00:00:00.0000,  4.356937683181575E+01,  1.748810978950113E+01, -7.668015931193053E+00
2482396.500000000, A.D. 2084-Jun-20 00:00:00.0000,  4.353358479651680E+01,  1.769494328642602E+01, -7.592838433112740E+00
2482496.500000000, A.D. 2084-Sep-28 00:00:00.0000,  4.349653897523987E+01,  1.790117587413185E+01, -7.517478458775931E+00
2482596.500000000, A.D. 2085-Jan-06 00:00:00.0000,  4.345830095469727E+01,  1.810681994524499E+01, -7.441998212768934E+00
2482696.500000000, A.D. 2085-Apr-16 00:00:00.0000,  4.341890209645588E+01,  1.831189230077398E+01, -7.366319704406056E+00
2482796.500000000, A.D. 2085-Jul-25 00:00:00.0000,  4.337830997819632E+01,  1.851634035634944E+01, -7.290479368346990E+00
2482896.500000000, A.D. 2085-Nov-02 00:00:00.0000,  4.333659400265924E+01,  1.872021996337712E+01, -7.214511298098532E+00
2482996.500000000, A.D. 2086-Feb-10 00:00:00.0000,  4.329374499534038E+01,  1.892352212041218E+01, -7.138343074315373E+00
2483096.500000000, A.D. 2086-May-21 00:00:00.0000,  4.324975929797341E+01,  1.912620568125971E+01, -7.062021994887512E+00
2483196.500000000, A.D. 2086-Aug-29 00:00:00.0000,  4.320469008120683E+01,  1.932833721461007E+01, -6.985564466414220E+00
2483296.500000000, A.D. 2086-Dec-07 00:00:00.0000,  4.315852778985031E+01,  1.952990351493448E+01, -6.908899379694303E+00
2483396.500000000, A.D. 2087-Mar-17 00:00:00.0000,  4.311124611878541E+01,  1.973087253763433E+01, -6.832082281477312E+00
2483496.500000000, A.D. 2087-Jun-25 00:00:00.0000,  4.306292172382193E+01,  1.993129655192960E+01, -6.755123610902415E+00
2483596.500000000, A.D. 2087-Oct-03 00:00:00.0000,  4.301352431090478E+01,  2.013118325330910E+01, -6.677943271972589E+00
2483696.500000000, A.D. 2088-Jan-11 00:00:00.0000,  4.296302223010544E+01,  2.033048941133299E+01, -6.600614103251901E+00
2483796.500000000, A.D. 2088-Apr-20 00:00:00.0000,  4.291149369997398E+01,  2.052927889765536E+01, -6.523126960716764E+00
2483896.500000000, A.D. 2088-Jul-29 00:00:00.0000,  4.285889158406424E+01,  2.072753418549106E+01, -6.445416012149429E+00
2483996.500000000, A.D. 2088-Nov-06 00:00:00.0000,  4.280520693898787E+01,  2.092524153834195E+01, -6.367552354033549E+00
2484096.500000000, A.D. 2089-Feb-14 00:00:00.0000,  4.275047827787922E+01,  2.112245316421276E+01, -6.289515240940429E+00
2484196.500000000, A.D. 2089-May-25 00:00:00.0000,  4.269467789031616E+01,  2.131913178583293E+01, -6.211255649650946E+00
2484296.500000000, A.D. 2089-Sep-02 00:00:00.0000,  4.263779056138370E+01,  2.151528898190064E+01, -6.132839742917914E+00
2484396.500000000, A.D. 2089-Dec-11 00:00:00.0000,  4.257985290191575E+01,  2.171096372435040E+01, -6.054238377615682E+00
2484496.500000000, A.D. 2090-Mar-21 00:00:00.0000,  4.252081219792363E+01,  2.190611940910301E+01, -5.975410586286150E+00
2484596.500000000, A.D. 2090-Jun-29 00:00:00.0000,  4.246067307848184E+01,  2.210075008253626E+01, -5.896435404609282E+00
2484696.500000000, A.D. 2090-Oct-07 00:00:00.0000,  4.239947036186866E+01,  2.229491701020152E+01, -5.817259205317357E+00
2484796.500000000, A.D. 2091-Jan-15 00:00:00.0000,  4.233712062305719E+01,  2.248855721923989E+01, -5.737863377660489E+00
2484896.500000000, A.D. 2091-Apr-25 00:00:00.0000,  4.227365761247981E+01,  2.268167339512253E+01, -5.658326100696568E+00
2484996.500000000, A.D. 2091-Aug-03 00:00:00.0000,  4.220909346394375E+01,  2.287431304229315E+01, -5.578584547062203E+00
2485096.500000000, A.D. 2091-Nov-11 00:00:00.0000,  4.214336054387025E+01,  2.306641255696087E+01, -5.498635115514856E+00
2485196.500000000, A.D. 2092-Feb-19 00:00:00.0000,  4.207647017782994E+01,  2.325798197752558E+01, -5.418550220825731E+00
2485296.500000000, A.D. 2092-May-29 00:00:00.0000,  4.200844922772438E+01,  2.344903164446709E+01, -5.338272287989096E+00
2485396.500000000, A.D. 2092-Sep-06 00:00:00.0000,  4.193922956274988E+01,  2.363951647570297E+01, -5.257803305817727E+00
2485496.500000000, A.D. 2092-Dec-15 00:00:00.0000,  4.186882813732143E+01,  2.382943390973287E+01, -5.177217712921430E+00
2485596.500000000, A.D. 2093-Mar-25 00:00:00.0000,  4.179726642537491E+01,  2.401879101923149E+01, -5.096449316053927E+00
2485696.500000000, A.D. 2093-Jul-03 00:00:00.0000,  4.172448276301832E+01,  2.420751762810329E+01, -5.015525783999826E+00
2485796.500000000, A.D. 2093-Oct-11 00:00:00.0000,  4.165052769378190E+01,  2.439563838302586E+01, -4.934504037512593E+00
2485896.500000000, A.D. 2094-Jan-19 00:00:00.0000,  4.157538514786985E+01,  2.458313996415885E+01, -4.853317941070508E+00
2485996.500000000, A.D. 2094-Apr-29 00:00:00.0000,  4.149903258166209E+01,  2.476994107299207E+01, -4.772017019492531E+00
2486096.500000000, A.D. 2094-Aug-07 00:00:00.0000,  4.142152455047142E+01,  2.495608378839074E+01, -4.690640019096534E+00
2486196.500000000, A.D. 2094-Nov-15 00:00:00.0000,  4.134285610882633E+01,  2.514154049122484E+01, -4.609123692846788E+00
2486296.500000000, A.D. 2095-Feb-23 00:00:00.0000,  4.126300053303527E+01,  2.532625066350256E+01, -4.527522593640467E+00
2486396.500000000, A.D. 2095-Jun-03 00:00:00.0000,  4.118203520934766E+01,  2.551023804494877E+01, -4.445872610554988E+00
2486496.500000000, A.D. 2095-Sep-11 00:00:00.0000,  4.109996196392538E+01,  2.569349976762540E+01, -4.364097944311203E+00
2486596.500000000, A.D. 2095-Dec-20 00:00:00.0000,  4.101674560482370E+01,  2.587597445797018E+01, -4.282266963483218E+00
2486696.500000000, A.D. 2096-Mar-29 00:00:00.0000,  4.093248297809032E+01,  2.605769983669042E+01, -4.200397275175938E+00
2486796.500000000, A.D. 2096-Jul-07 00:00:00.0000,  4.084715784464536E+01,  2.623866078464669E+01, -4.118418282845949E+00
2486896.500000000, A.D. 2096-Oct-15 00:00:00.0000,  4.076077023824880E+01,  2.641882162278752E+01, -4.036400927158103E+00
2486996.500000000, A.D. 2097-Jan-23 00:00:00.0000,  4.067338273774718E+01,  2.659823573079145E+01, -3.954339993605200E+00
2487096.500000000, A.D. 2097-May-03 00:00:00.0000,  4.058498892362840E+01,  2.677686192469468E+01, -3.872181494316003E+00
2487196.500000000, A.D. 2097-Aug-11 00:00:00.0000,  4.049559464149919E+01,  2.695470245496908E+01, -3.789988925166434E+00
2487296.500000000, A.D. 2097-Nov-19 00:00:00.0000,  4.040525367285478E+01,  2.713180269520060E+01, -3.707745870898327E+00
2487396.500000000, A.D. 2098-Feb-27 00:00:00.0000,  4.031394312410470E+01,  2.730813156510845E+01, -3.625400605922426E+00
2487496.500000000, A.D. 2098-Jun-07 00:00:00.0000,  4.022167322676700E+01,  2.748367875308996E+01, -3.543029251158822E+00
2487596.500000000, A.D. 2098-Sep-15 00:00:00.0000,  4.012851224385039E+01,  2.765851325592676E+01, -3.460590646221386E+00
2487696.500000000, A.D. 2098-Dec-24 00:00:00.0000,  4.003439511053298E+01,  2.783259619672909E+01, -3.378044425836575E+00
